0	3.12
3.921568627e-13	3.12
7.843137255e-13	3.12
1.176470588e-12	3.12
1.568627451e-12	3.12
1.960784314e-12	3.12
2.352941176e-12	3.12
2.745098039e-12	3.12
3.137254902e-12	3.12
3.529411765e-12	3.12
3.921568627e-12	3.12
4.31372549e-12	3.12
4.705882353e-12	3.12
5.098039216e-12	3.12
5.490196078e-12	3.12
5.882352941e-12	3.12
6.274509804e-12	3.12
6.666666667e-12	3.12
7.058823529e-12	3.12
7.450980392e-12	3.12
7.843137255e-12	3.12
8.235294118e-12	3.12
8.62745098e-12	3.12
9.019607843e-12	3.12
9.411764706e-12	3.12
9.803921569e-12	3.12
1.019607843e-11	3.12
1.058823529e-11	3.12
1.098039216e-11	3.12
1.137254902e-11	3.12
1.176470588e-11	3.12
1.215686275e-11	3.12
1.254901961e-11	3.12
1.294117647e-11	3.12
1.333333333e-11	3.12
1.37254902e-11	3.12
1.411764706e-11	3.12
1.450980392e-11	3.12
1.490196078e-11	3.12
1.529411765e-11	3.12
1.568627451e-11	3.12
1.607843137e-11	3.12
1.647058824e-11	3.12
1.68627451e-11	3.12
1.725490196e-11	3.12
1.764705882e-11	3.12
1.803921569e-11	3.12
1.843137255e-11	3.12
1.882352941e-11	3.12
1.921568627e-11	3.12
1.960784314e-11	3.12
2e-11	3.12
2.039215686e-11	3.12
2.078431373e-11	3.12
2.117647059e-11	3.12
2.156862745e-11	3.12
2.196078431e-11	3.12
2.235294118e-11	3.12
2.274509804e-11	3.12
2.31372549e-11	3.12
2.352941176e-11	3.12
2.392156863e-11	3.12
2.431372549e-11	3.12
2.470588235e-11	3.12
2.509803922e-11	3.12
2.549019608e-11	3.12
2.588235294e-11	3.12
2.62745098e-11	3.12
2.666666667e-11	3.12
2.705882353e-11	3.12
2.745098039e-11	3.12
2.784313725e-11	3.12
2.823529412e-11	3.12
2.862745098e-11	3.12
2.901960784e-11	3.12
2.941176471e-11	3.12
2.980392157e-11	3.12
3.019607843e-11	3.12
3.058823529e-11	3.12
3.098039216e-11	3.12
3.137254902e-11	3.12
3.176470588e-11	3.12
3.215686275e-11	3.12
3.254901961e-11	3.12
3.294117647e-11	3.12
3.333333333e-11	3.12
3.37254902e-11	3.12
3.411764706e-11	3.12
3.450980392e-11	3.12
3.490196078e-11	3.12
3.529411765e-11	3.12
3.568627451e-11	3.12
3.607843137e-11	3.12
3.647058824e-11	3.12
3.68627451e-11	3.12
3.725490196e-11	3.12
3.764705882e-11	3.12
3.803921569e-11	3.12
3.843137255e-11	3.12
3.882352941e-11	3.12
3.921568627e-11	3.12
3.960784314e-11	3.12
4e-11	3.12
4.039215686e-11	3.12
4.078431373e-11	3.12
4.117647059e-11	3.12
4.156862745e-11	3.12
4.196078431e-11	3.12
4.235294118e-11	3.12
4.274509804e-11	3.12
4.31372549e-11	3.12
4.352941176e-11	3.12
4.392156863e-11	3.12
4.431372549e-11	3.12
4.470588235e-11	3.12
4.509803922e-11	3.12
4.549019608e-11	3.12
4.588235294e-11	3.12
4.62745098e-11	3.12
4.666666667e-11	3.12
4.705882353e-11	3.12
4.745098039e-11	3.12
4.784313725e-11	3.12
4.823529412e-11	3.12
4.862745098e-11	3.12
4.901960784e-11	3.12
4.941176471e-11	3.12
4.980392157e-11	3.12
5.019607843e-11	3.12
5.058823529e-11	3.12
5.098039216e-11	3.12
5.137254902e-11	3.12
5.176470588e-11	3.12
5.215686275e-11	3.12
5.254901961e-11	3.12
5.294117647e-11	3.12
5.333333333e-11	3.12
5.37254902e-11	3.12
5.411764706e-11	3.12
5.450980392e-11	3.12
5.490196078e-11	3.12
5.529411765e-11	3.12
5.568627451e-11	3.12
5.607843137e-11	3.12
5.647058824e-11	3.12
5.68627451e-11	3.12
5.725490196e-11	3.12
5.764705882e-11	3.12
5.803921569e-11	3.12
5.843137255e-11	3.12
5.882352941e-11	3.12
5.921568627e-11	3.12
5.960784314e-11	3.12
6e-11	3.12
6.039215686e-11	3.12
6.078431373e-11	3.12
6.117647059e-11	3.12
6.156862745e-11	3.12
6.196078431e-11	3.12
6.235294118e-11	3.12
6.274509804e-11	3.12
6.31372549e-11	3.12
6.352941176e-11	3.12
6.392156863e-11	3.12
6.431372549e-11	3.12
6.470588235e-11	3.12
6.509803922e-11	3.12
6.549019608e-11	3.12
6.588235294e-11	3.12
6.62745098e-11	3.12
6.666666667e-11	3.12
6.705882353e-11	3.12
6.745098039e-11	3.12
6.784313725e-11	3.12
6.823529412e-11	3.12
6.862745098e-11	3.12
6.901960784e-11	3.12
6.941176471e-11	3.12
6.980392157e-11	3.12
7.019607843e-11	3.12
7.058823529e-11	3.12
7.098039216e-11	3.12
7.137254902e-11	3.12
7.176470588e-11	3.12
7.215686275e-11	3.12
7.254901961e-11	3.12
7.294117647e-11	3.12
7.333333333e-11	3.12
7.37254902e-11	3.12
7.411764706e-11	3.12
7.450980392e-11	3.12
7.490196078e-11	3.12
7.529411765e-11	3.12
7.568627451e-11	3.12
7.607843137e-11	3.12
7.647058824e-11	3.12
7.68627451e-11	3.12
7.725490196e-11	3.12
